#pos.x,pos.y,pos.z,vel.x,vel.y,vel.z,acc.x,acc.y,acc.z,rot.x,rot.y,rot.z,w.x,w.y,w.z
#[m],[m],[m],[m/s],[m/s],[m/s],[m/s^2],[m/s^2],[m/s^2],[deg],[deg],[deg],[deg/s],[deg/s],[deg/s]
0.9636585376,0.7410053355,0.9062892008,0.1375136492,0.1916965259,0.1416487939,0.9099299185,0.7231498802,0.8069066735,0.2544281893,0.6086110787,0.1847997818,0.0349452307,0.224928518,0.0699998634
0.4830092837,0.4573844255,0.4500719746,0.1257953844,0.4567299022,0.9014289148,0.2086796877,0.6157992871,0.24183654,0.822189557,0.1009582403,0.086109233,0.1092749594,0.6745775492,0.7333837981
0.9622696004,0.8116694115,0.2760453381,0.9498956567,0.709095719,0.7385080925,0.5333958456,0.5023454971,0.1848362666,0.9617551175,0.4871576497,0.6453300177,0.3291260692,0.6043432404,0.3449541129
0.8789986898,0.3149981809,0.6937198278,0.8527356938,0.2001550582,0.3448034039,0.5820737171,0.0995119101,0.0267287972,0.1508375102,0.7878492319,0.6873323907,0.188333634,0.6085671075,0.1844754069
0.4633052306,0.1869382132,0.5848868235,0.2529713688,0.2258825593,0.7399295544,0.3396091808,0.3669492236,0.7975521341,0.8946104703,0.4199759422,0.3617847495,0.3951679726,0.5299687123,0.9771766645
0.7174204994,0.9883909609,0.5375912608,0.0397976828,0.841055335,0.6290561497,0.2754909682,0.4003307163,0.8496087309,0.1026960506,0.9039298867,0.8357496171,0.8325734025,0.0133452488,0.2126384106
0.0142643887,0.3300050484,0.4250286781,0.4294990052,0.038458189,0.9716790967,0.0438713609,0.4222292037,0.9366748318,0.332459578,0.6791150075,0.0733034565,0.8206416133,0.924829477,0.6341891023
0.0082737136,0.0382882318,0.6902362734,0.8642299814,0.5770076303,0.0725228923,0.7303296176,0.1148904802,0.3909915005,0.3987932692,0.9147584802,0.4525638799,0.5402645777,0.7633757633,0.4005369989
0.8310312679,0.4250037968,0.3462770279,0.5311616945,0.2247503354,0.3742691688,0.9857763035,0.1484236141,0.1426255977,0.5994176098,0.5402478722,0.6396023323,0.4692205806,0.2851425204,0.5084431129
0.9069269719,0.4496713495,0.9570031313,0.8318870564,0.5531117063,0.8766935883,0.6522121868,0.2492689192,0.7575800569,0.6415747366,0.7819292185,0.525387401,0.5920997633,0.5538087821,0.3775332378
0.6045350149,0.9363495979,0.5201979806,0.4163563953,0.8070676656,0.822742969,0.6501429647,0.8509369841,0.2343882565,0.0226470349,0.9759283896,0.6704972033,0.7944696471,0.6065673955,0.3398122372
0.5981205649,0.1800743948,0.2425962875,0.2872109279,0.8331773153,0.0825400884,0.4491112363,0.571220183,0.9403616871,0.7836780447,0.7743001248,0.741053747,0.5132038194,0.6098638776,0.6166272853
0.4270699751,0.377686099,0.6318607921,0.9629064124,0.5654061739,0.7168194401,0.9637574331,0.977184492,0.0838258243,0.731008053,0.9281115519,0.374942974,0.5094169675,0.5513737184,0.3332878114
0.9266112449,0.3176978435,0.3991770091,0.8605489077,0.9141278086,0.3715269297,0.5054210467,0.9199327284,0.7257832075,0.9895266363,0.3883716176,0.5673431834,0.821949154,0.7397382378,0.0431349825
0.4262186438,0.3085086905,0.4124577354,0.1257463357,0.5958600893,0.5592424195,0.6242636666,0.1530113737,0.4250953247,0.410148551,0.1687901155,0.8319360037,0.8730864619,0.9176911395,0.3389020703
0.5051349127,0.9426310755,0.7174214998,0.6271711234,0.2165436965,0.9872178483,0.8562911145,0.2526227705,0.3886974099,0.8427379616,0.5417626174,0.3760439926,0.5609472844,0.3257990103,0.4110389167
0.2430631096,0.5723162542,0.0166536287,0.3869072527,0.1259783796,0.9234153249,0.8264167225,0.1118551481,0.5897035597,0.3610752391,0.9781008158,0.3186328441,0.4025313739,0.2576254435,0.655828875
0.9453049762,0.0328961369,0.9317567613,0.3182701623,0.1663773944,0.829029776,0.5748829216,0.8481122065,0.9414672921,0.2742860279,0.3931797942,0.7227874548,0.2928798041,0.7020537028,0.4911951402
0.099353862,0.3202281735,0.4462445902,0.10601274,0.7702475241,0.6231092441,0.5951619264,0.9017876543,0.9424713475,0.0408316457,0.6093055002,0.37652226,0.9498762108,0.8059842955,0.6880607057
0.7378617578,0.8763830128,0.9792638474,0.3121894359,0.4194052183,0.6135570852,0.173268064,0.3304460535,0.2836154996,0.0948422465,0.4972100374,0.7589372431,0.4966535524,0.5520301734,0.3466737033
0.1903175656,0.6356679994,0.759822122,0.9733443674,0.4026179366,0.7698444353,0.8460545801,0.0611272971,0.1340411401,0.4322366964,0.9430637768,0.093944212,0.4987165766,0.9617942154,0.9649138466
0.9546176385,0.1388304416,0.5667800979,0.7049725984,0.1118220428,0.4254010778,0.648594636,0.2378344125,0.5206372518,0.0424298121,0.1797860713,0.7106597751,0.9545944365,0.8073334026,0.9724035517
0.8528291106,0.2620352982,0.1597584926,0.4393413532,0.5273352016,0.930116637,0.7066534972,0.4888081208,0.9606728122,0.1375046552,0.1524157969,0.6526819231,0.1603881341,0.563778799,0.6288178346
0.8257453306,0.1995016068,0.1627112383,0.925249769,0.2693729039,0.4760442364,0.0599529655,0.7678209486,0.7234982442,0.7986650631,0.3985865416,0.2359281811,0.7324445939,0.0313579753,0.2617960569
0.8388791959,0.855443101,0.3972899777,0.6525722443,0.6414051158,0.8222414734,0.7198482729,0.2262020249,0.4838510929,0.9454258023,0.9133411416,0.2174703281,0.1336943415,0.1241457748,0.4349638756
0.5533966692,0.8159899232,0.5813466606,0.2358958375,0.2816854589,0.6357111848,0.2012421069,0.9713377163,0.3260751614,0.4568802059,0.218545408,0.5651398405,0.3320726801,0.7702427606,0.834640279
0.9805297773,0.7103690698,0.5430972508,0.9870734554,0.1741493949,0.9915567435,0.336554049,0.0524105648,0.2482570889,0.4793781472,0.6819900248,0.9733500703,0.9630717691,0.5184530421,0.6400622401
0.8606473487,0.6194118894,0.8715914677,0.3915692326,0.2315375674,0.1431134771,0.9994683742,0.5205399044,0.9271008894,0.0193855232,0.974947106,0.7393906114,0.7652871527,0.4429347462,0.3912310004
0.5318654606,0.9389264801,0.7471068343,0.1562859706,0.5450969691,0.6760453468,0.852017618,0.1830297304,0.6076662088,0.03412642,0.555522115,0.5269133486,0.3370874041,0.7128558806,0.0824948799
0.5108794817,0.3090623672,0.4984583864,0.4740687989,0.2283070365,0.0296774185,0.5997807408,0.3257661368,0.7725597907,0.6572279754,0.313961109,0.6629184738,0.9515206076,0.5011755466,0.8071366156
0.8297327962,0.80495396,0.5116372029,0.0188873897,0.4620560568,0.624558949,0.4971250205,0.6183249672,0.60449658,0.0772307236,0.6468261366,0.0381239914,0.4409984683,0.2863109736,0.5228826347
0.6434169826,0.9881131704,0.991180021,0.1743720907,0.8828087955,0.4341463705,0.307972524,0.9953540726,0.0573442769,0.8790393253,0.0174011688,0.1087766723,0.8583624985,0.2150404893,0.7085728215
0.9106014799,0.6536402595,0.5725131608,0.1965506629,0.528213363,0.6337393424,0.0368961194,0.2293113365,0.2273903246,0.2407799545,0.9089063357,0.5182074991,0.0099218436,0.519124529,0.6685468922
0.4447460249,0.2953508925,0.5014389539,0.6784172141,0.9992368339,0.9272455266,0.0019969262,0.586284376,0.7516252087,0.3212907578,0.3065696706,0.2539328492,0.6249270681,0.7505864614,0.5152044467
0.2664624119,0.5500972375,0.6751858723,0.4033714415,0.8748740289,0.0530407016,0.2760188509,0.8108511505,0.2323481707,0.8767852051,0.4579789964,0.3780868322,0.2623461334,0.0183937645,0.5708337614
0.3707333379,0.2217618929,0.0818976915,0.3987956718,0.2060463726,0.9543407609,0.3545782528,0.2620692822,0.1639602572,0.761709739,0.3000684038,0.0394151317,0.5385674977,0.8619670771,0.4971291538
0.9099126592,0.5992947913,0.0017717379,0.8339025893,0.5405246332,0.1468592619,0.5339351188,0.4822266147,0.2519615289,0.5740326914,0.3625091642,0.9218540207,0.0282321397,0.9993424541,0.2605888502
0.8925466835,0.850484112,0.3694383188,0.9212522084,0.6673101024,0.4904924794,0.7304681375,0.3603051726,0.103408122,0.2182230495,0.646883313,0.8730890436,0.6566131563,0.9933701863,0.2848411018
0.4668215625,0.5740635396,0.888685503,0.1913881818,0.4215360819,0.6057522901,0.0823413677,0.7721920969,0.2251270256,0.6681177984,0.1721559717,0.1578104963,0.9607050594,0.9765209055,0.7538703122
0.183335734,0.4177791813,0.1463623581,0.3391565628,0.723729339,0.9434643527,0.5921273036,0.74262068,0.1603220107,0.7449188559,0.0564687282,0.3406012297,0.4939397646,0.5145246952,0.0458204266
0.7714840392,0.9722197998,0.2812453134,0.1997432403,0.0392606921,0.3533519446,0.3809348953,0.7413646369,0.9231774582,0.8927470531,0.0184074021,0.115374938,0.6950743219,0.8243543035,0.3942559408
0.0911801675,0.4618584202,0.4661601271,0.5124461549,0.2642987659,0.3583215329,0.9884606263,0.970379588,0.2086292957,0.210477389,0.6078254628,0.8516632281,0.8044749173,0.7379695998,0.5261020047
0.1681154714,0.8434603305,0.3322949937,0.9824388141,0.4521879857,0.8723591794,0.7112081824,0.5871080486,0.15441108,0.4407337813,0.59256226,0.7581784804,0.0295576735,0.2366842405,0.7244988891
0.3508930743,0.8034282332,0.718576722,0.239223111,0.18897661,0.7509291008,0.5814818451,0.7133083457,0.1499009409,0.0727361426,0.0038690534,0.7767868849,0.0180871327,0.6257758085,0.0093835467
0.2550328333,0.7960840236,0.2054585401,0.4716086143,0.5946960492,0.2298821528,0.0346367721,0.8217864487,0.9750540175,0.2308821194,0.1230441924,0.5607361664,0.6780126528,0.3057929231,0.8388972093
0.5345788713,0.7445237425,0.070032122,0.8545182536,0.7401984095,0.681384649,0.5112508524,0.2135819783,0.1047925547,0.7719286812,0.747976676,0.4052406358,0.3739074878,0.2506644414,0.0233529344
0.0883973364,0.3534961266,0.0540586389,0.9428791812,0.9353222091,0.2139781508,0.5099124887,0.0543413877,0.4886160584,0.9810610634,0.0181906936,0.3742478053,0.2940234644,0.1304955235,0.7231089469
0.9431731011,0.4865853854,0.1060637494,0.8826983581,0.8856108536,0.8986657572,0.3187148238,0.4594528997,0.5348351809,0.6717339272,0.5502670012,0.6354360429,0.985069879,0.3956729429,0.6006255622
0.2281492794,0.1898196273,0.0019312042,0.3590580594,0.1291993722,0.4191438682,0.4183479303,0.9562548588,0.4645772528,0.2949642276,0.3869625414,0.0258067072,0.4516001139,0.8482943531,0.6555380021
0.5997210486,0.6743597506,0.7656191382,0.3814904118,0.1466230259,0.2577632964,0.7892520754,0.2704894793,0.6584311018,0.147459379,0.1630333501,0.9077509288,0.2510734475,0.155616658,0.5010465885
0.3070395134,0.8518687227,0.947055402,0.1118679629,0.2973652611,0.3181189316,0.4350560249,0.4631447142,0.186394943,0.990303058,0.1244674881,0.4566414682,0.5478875312,0.1780148126,0.6888934285
0.5719742905,0.4592901324,0.0139030357,0.8128142796,0.0676154937,0.8718456313,0.730237207,0.1502515538,0.9998212133,0.6965786189,0.8826428566,0.7883938258,0.0960786957,0.7757197138,0.4673656512
0.1804807325,0.5680263415,0.5809242902,0.4939021598,0.553992305,0.152557047,0.3588562202,0.2944825617,0.8526507453,0.4372766313,0.7206204099,0.2815551641,0.4054681326,0.3958472666,0.5001844099
0.6699321295,0.9890406509,0.2472480489,0.8529173384,0.1552043662,0.0176790692,0.9095157792,0.0831155794,0.8413399695,0.8641788261,0.1437783681,0.7453883925,0.1055601071,0.5219523456,0.8921455015
0.4841963641,0.7906092126,0.9313467879,0.7352130917,0.2490165169,0.5945345566,0.874538968,0.0156747434,0.6189401172,0.8031610483,0.9761512339,0.7294875451,0.3068209596,0.3949502817,0.1804688656
0.0450934721,0.4388328018,0.853078797,0.2024935921,0.0980605424,0.8387956166,0.237895737,0.3797308151,0.3040418198,0.5620470345,0.8571559988,0.7386760165,0.5882482406,0.452261088,0.9788276016
0.18985499,0.0029343095,0.3796842144,0.8834491459,0.0917513153,0.6964517629,0.5936685116,0.7468111968,0.3866346413,0.6863948392,0.9003805412,0.7782101787,0.3170462272,0.8187279941,0.6739041469
0.0397211646,0.8138525988,0.3875466285,0.3445714108,0.0899747045,0.9817621965,0.1123723534,0.1240298347,0.3861117487,0.2936270107,0.1606291005,0.8649734479,0.9047381171,0.5432262745,0.9201685712
0.8570455236,0.627701719,0.4742051795,0.224798578,0.6144965715,0.8478429848,0.6509431822,0.7006672688,0.1421815696,0.7006998976,0.30919036,0.5204815984,0.8032526087,0.1446432234,0.8423060157
0.9218685138,0.4315902138,0.9304846634,0.2331131405,0.1163186278,0.5587191167,0.6711134704,0.4153676498,0.2524810748,0.232350173,0.0647694185,0.1175393887,0.6691627038,0.5300614641,0.5260078216
0.2153869671,0.8723784614,0.6232350728,0.606888,0.3646490676,0.8518841674,0.929828567,0.5959340646,0.7160015829,0.0896992286,0.2933065735,0.1471377607,0.4181090389,0.90764732,0.3296914932
0.6758016444,0.672087822,0.9919689518,0.6631116156,0.7529119044,0.7177312028,0.4901514015,0.7473701589,0.5658820021,0.7474835336,0.8894385348,0.5080702502,0.3080145788,0.0512014707,0.454921658
0.3046331288,0.6982687967,0.4715308365,0.8468361192,0.4724879129,0.0539221748,0.7497559139,0.5713274565,0.50513381,0.8118156399,0.2370978591,0.5186882794,0.1868136474,0.472370384,0.3451880253
0.5971113376,0.5788933049,0.9316577896,0.385367485,0.6850093729,0.0199257764,0.5408504251,0.0571298008,0.2900906383,0.9405512856,0.2055383802,0.7624448523,0.023718274,0.5257385144,0.6636336536
0.0021354816,0.4654668121,0.9040864375,0.5855784291,0.8630193966,0.5289090245,0.0963355947,0.0032036669,0.9887700936,0.586298927,0.0459738688,0.4053612748,0.5343408396,0.0599182159,0.8376490017
0.7489188673,0.071635275,0.7619852213,0.1017541536,0.225127038,0.475242516,0.1164507255,0.105371011,0.6692607878,0.4532972631,0.3884540297,0.7063565411,0.6763247978,0.6109424453,0.1725878827
0.5911881022,0.8664641412,0.6849141469,0.4079474437,0.5365608328,0.2387184462,0.155785542,0.176405406,0.8590751528,0.2253114062,0.0889999986,0.407124766,0.4681337951,0.7221408797,0.8072235153
0.3335217619,0.3183934803,0.6200945687,0.6581060008,0.0702967171,0.3645179878,0.3098916555,0.1341191785,0.5972038678,0.6213177212,0.0940606838,0.45528814,0.7719154568,0.5161145998,0.4422981511
0.291317887,0.7670723812,0.9011702503,0.469840762,0.3377525808,0.2391439339,0.9158859858,0.8988343394,0.2430663882,0.7615020696,0.131911688,0.4997308823,0.8867117812,0.9927201161,0.3812424649
0.3438890956,0.5842801941,0.6769958661,0.2750274514,0.5131879556,0.4258676304,0.0385356184,0.3799029584,0.448893623,0.5066091608,0.8375550235,0.7581954937,0.6288638894,0.3766836122,0.2021177274
0.3182853583,0.6619571399,0.2109947553,0.3411588003,0.0831354075,0.7401345606,0.1479629347,0.3830973867,0.8749221706,0.9728769104,0.8055215193,0.9320967681,0.6148888266,0.0776573535,0.6718659231
0.3235584219,0.3601217543,0.7895853213,0.4899079677,0.429977044,0.2206196502,0.5685859353,0.4921678525,0.0587903065,0.3820942332,0.3320183949,0.0894801218,0.4940730942,0.4517803638,0.592572522
0.7529771093,0.5030317971,0.2156874045,0.5422685768,0.2637951954,0.9156264591,0.0807893929,0.047860721,0.3913708318,0.8126141498,0.8311131621,0.5129935187,0.2701316133,0.7032655757,0.6556452975
0.5417620873,0.1035705571,0.0117662625,0.2741487868,0.3448848177,0.0572012927,0.3594782441,0.9877941575,0.5741060087,0.0215100781,0.9445878825,0.1416628829,0.2312687775,0.6480564176,0.7469183349
0.798978627,0.7828410745,0.2110932168,0.2419407217,0.5316305863,0.526745912,0.234788949,0.9338612165,0.6960054447,0.2136838624,0.8991720813,0.5911410806,0.5003139848,0.6748641967,0.0233297065
0.7606853026,0.0619750742,0.0601532952,0.8614245981,0.0548472243,0.1714601392,0.7841285208,0.4551551704,0.6177159595,0.3742616038,0.8284567359,0.7305965107,0.2787941399,0.8220522183,0.1311507874
0.7245484785,0.3384835652,0.524311504,0.468615125,0.9653441225,0.0398258815,0.4685456558,0.6431829015,0.3453280207,0.6252916209,0.2582743321,0.4471893156,0.4043926952,0.520910937,0.4179896073
0.3295110126,0.6115604934,0.8724959087,0.5226343879,0.4866812668,0.9716995373,0.8489941151,0.0322679029,0.5844452946,0.6931357803,0.5290916125,0.0720018086,0.5164506893,0.222676877,0.83394768
0.2890443608,0.5154387014,0.6479539095,0.5617364167,0.4128647166,0.0691487434,0.7907726849,0.6978646322,0.2195781004,0.4832326322,0.4366995906,0.2866557675,0.797229527,0.0406765247,0.1352647664
0.4200633369,0.0564490246,0.1445369388,0.1538198674,0.0733270041,0.5337727165,0.7141894949,0.3209746216,0.6578234611,0.2709908432,0.1875071055,0.9486110934,0.7504377828,0.6906259223,0.2016673906
0.1382267975,0.1881645309,0.4841805352,0.2480142887,0.3826659412,0.2765121221,0.503214506,0.5762927979,0.3221643117,0.9648032732,0.5586654973,0.87523844,0.6062916967,0.0192166782,0.1605803201
0.7980571218,0.5838779382,0.9573408934,0.3873283213,0.0063270312,0.5423670428,0.5226440223,0.6321960616,0.2430714248,0.4912352977,0.9289511221,0.3297955968,0.6322800368,0.2026375605,0.3890590012
0.8928209737,0.5615026097,0.5658515626,0.3502829962,0.4271305626,0.0198935788,0.7839071083,0.1510321943,0.8491986591,0.3516027207,0.6017523829,0.3174539082,0.2114654781,0.7134398505,0.2951604815
0.5916744241,0.7425216657,0.3105197044,0.2689498723,0.21863282,0.470268734,0.2193738681,0.032115709,0.0675028705,0.4317171773,0.9684313928,0.5569811648,0.6219851987,0.6088615963,0.6808325756
0.1077733518,0.3110177294,0.5319688266,0.5086284575,0.9692525894,0.0577452399,0.6555667764,0.2516764887,0.9601769478,0.0912803371,0.1932737994,0.3419433815,0.7406631963,0.841773191,0.5379425675
0.2844447189,0.2838666195,0.6612180204,0.7225612468,0.1527249138,0.4982779507,0.0624202278,0.056882712,0.9440266218,0.3585844915,0.158109276,0.6507259528,0.1691553466,0.4398656524,0.4761983784
0.0762476699,0.3482298545,0.9732507485,0.658244773,0.0792889824,0.4861779999,0.256862995,0.2175046036,0.6139595909,0.653387737,0.4680479558,0.2469642111,0.5178117469,0.191806394,0.1534099456
0.6968213046,0.8404000763,0.9088963206,0.1201619854,0.101453425,0.7216378605,0.5809196605,0.8992501101,0.114987802,0.8318348056,0.0928385291,0.0586974838,0.2626899804,0.5880169026,0.9476781292
0.6131554826,0.7566630116,0.5794591697,0.7847858841,0.6512125205,0.7030752182,0.9007492838,0.3479193303,0.2761982767,0.0185934819,0.9423382487,0.1979788646,0.2964961506,0.0344368284,0.4149649913
0.3187262903,0.0861382228,0.7633427475,0.4712485671,0.4389341884,0.9977653891,0.4575681405,0.9525528524,0.9347223644,0.0536832458,0.8979997777,0.2517789814,0.7060908812,0.4382783305,0.9840737999
0.5554986338,0.1680895266,0.8454104607,0.1323968682,0.0019819558,0.2438225512,0.7555810196,0.0540023031,0.0349449883,0.3707437905,0.439417299,0.9475009336,0.7403088631,0.7564214741,0.9846891347
0.6682030322,0.320081124,0.0870423884,0.0193477276,0.9105383425,0.7925776494,0.62379252,0.6986605657,0.3144433989,0.0157413558,0.081960317,0.8370337857,0.0277525229,0.3455673957,0.5983289187
0.8398658398,0.0768742213,0.090924934,0.049879154,0.5496535207,0.38202706,0.9059652582,0.9084253499,0.2388665998,0.9056132048,0.8349741227,0.3162845307,0.2361132578,0.4536234126,0.6687211804
0.1190415071,0.1118314612,0.0755845932,0.3597236791,0.0826893213,0.8658061563,0.0751298996,0.50154271,0.3042678922,0.0512253841,0.3709776729,0.1186173825,0.9324128178,0.3807410122,0.1325541122
0.9831779985,0.7927864006,0.388371489,0.6646583749,0.4471392878,0.938623016,0.1045287463,0.8541369149,0.5585798463,0.6134957084,0.3478715002,0.3553314771,0.3711608636,0.4959244042,0.0313098986
0.3099828628,0.6945589094,0.1492482089,0.1004149445,0.6014838019,0.4826017519,0.2228471087,0.4149431088,0.678812182,0.3392969835,0.0109450332,0.5357256928,0.9140009225,0.8739552477,0.048460198
0.5744174693,0.1374682577,0.1367061995,0.013069805,0.269148836,0.4833283367,0.5124356226,0.2524414538,0.5660098005,0.5819482485,0.3933054193,0.9792419801,0.7329822758,0.7879098152,0.2447080537
0.9292840092,0.9096218283,0.7762330118,0.4775998418,0.420514896,0.8667780061,0.75461294,0.7109786576,0.6925388473,0.2970601578,0.0711742792,0.2802764839,0.0705413581,0.3220620241,0.4556743417
0.9966479739,0.0902101722,0.1736541392,0.3607214917,0.5849316782,0.573817773,0.628214309,0.6332047991,0.2155529104,0.75543272,0.292804266,0.8778782372,0.9190214439,0.5128692273,0.6719937821
0.9818370701,0.6980654709,0.2317459479,0.6241849722,0.4883020181,0.7764436105,0.0012881999,0.2993918681,0.8049966436,0.2430770626,0.1571432006,0.3934357601,0.2152086944,0.1986636622,0.2834698346
0.3879341966,0.4918592582,0.5354757365,0.5460697967,0.8418167652,0.89215196,0.267402536,0.0854628476,0.3181957538,0.9294029834,0.2682983856,0.7400240302,0.9445210788,0.2641549248,0.7998808896
0.2927881395,0.7279903864,0.3594822374,0.7380767936,0.9175638091,0.7819313554,0.7768467045,0.6178647892,0.6062809152,0.3618595908,0.7454266317,0.2337775414,0.5441796728,0.6618113679,0.9568250158
0.3825244458,0.5119633213,0.3262104698,0.5095381277,0.4526745534,0.0939990114,0.3343104212,0.4653781312,0.0304616301,0.7506259048,0.9700031329,0.2284634296,0.3981186732,0.0058086541,0.4430788831
0.6442257142,0.6415862874,0.8512465281,0.2425499625,0.3567616852,0.3408429811,0.1566437711,0.3252765,0.836352259,0.5929447907,0.6652728642,0.2896103168,0.6630046656,0.553454949,0.4285308382
0.5265255826,0.5036428039,0.8559297738,0.5526933599,0.1491353795,0.9293282552,0.921442349,0.8556381821,0.3715984481,0.2802205787,0.3046012508,0.4536736737,0.0312157348,0.8470498172,0.3915567186
0.286827428,0.6910879206,0.4997422969,0.8958765061,0.6392626122,0.0866615545,0.7464960909,0.0825077669,0.1757597246,0.8474288169,0.727623309,0.6721622906,0.9237572197,0.7489409775,0.5221444685
0.1046502986,0.1507563468,0.3744354336,0.8041169775,0.3377069552,0.3788288886,0.9588908436,0.4559275659,0.0312186589,0.6083760236,0.3458282353,0.7306565268,0.0221460669,0.150890289,0.9649115789
0.564740982,0.784692884,0.6571653312,0.1029911643,0.1332268928,0.6767319094,0.4518453884,0.2456720221,0.931578759,0.541611494,0.0272166771,0.4862514914,0.9649936551,0.6297049703,0.9619634101
0.3649454164,0.9406798575,0.2340002983,0.0002681211,0.0162359696,0.8032481793,0.312520791,0.6937654073,0.8478487387,0.1484465973,0.2376815066,0.35575071,0.3087195643,0.3538361723,0.9926378698
0.1482887522,0.9430395799,0.2729804589,0.342704326,0.8950284229,0.9294394313,0.9214772276,0.8139048316,0.5977237392,0.2667681475,0.2555248386,0.6648412387,0.6200399388,0.8769319519,0.3318684618
0.3592186391,0.8708228113,0.1918750611,0.5831381628,0.4365394685,0.0180644276,0.3126591595,0.5784514068,0.571683469,0.4708424123,0.9299311391,0.4635527393,0.6757768068,0.4293478446,0.1230615959
0.5344838037,0.0509706998,0.9115239398,0.4245440971,0.3069157139,0.1748041011,0.1765195978,0.7305088028,0.2917893071,0.6121645391,0.0569018473,0.3327622456,0.5693668494,0.6858210561,0.8818162323
0.8024996033,0.7126251984,0.2333037112,0.2424224733,0.1694108342,0.4108710558,0.579174922,0.5016693961,0.5131368134,0.642514746,0.1538806998,0.0671468847,0.6003274579,0.8176218939,0.1253475743
0.37765503,0.5015070855,0.7106287639,0.8340327569,0.491166413,0.667956804,0.0887612442,0.4976827814,0.7618375069,0.1163901475,0.8115958187,0.2714818846,0.3393596327,0.5686125716,0.7893582726
0.0298298804,0.6291002308,0.7324725385,0.8861667029,0.4956458388,0.5334320836,0.0045227269,0.4594474568,0.7475943195,0.9686344654,0.7874709303,0.4252486876,0.3048321531,0.9062038895,0.0400489488
0.9148896651,0.8551069076,0.1481413307,0.3263473211,0.5385629201,0.8064378735,0.9225743038,0.4066669976,0.5516339225,0.098106347,0.908654905,0.2611380574,0.7423659823,0.9587368409,0.5582092371
0.1776126386,0.4366639039,0.1915245952,0.4870443306,0.1505195143,0.4376361842,0.0461788668,0.2013259488,0.3702790906,0.0531647605,0.2567206668,0.8652714715,0.1709391072,0.5073104492,0.8396900281
0.2103903027,0.676706707,0.4102651607,0.5007961639,0.070362211,0.15704051,0.6376178209,0.965868205,0.4016672643,0.7124929326,0.8657901539,0.1708553279,0.1057418895,0.4022065888,0.5971695265
0.36634784,0.1942869682,0.2553070745,0.9182210983,0.8926767512,0.5953952896,0.6475797035,0.6520101396,0.6962278983,0.8111686871,0.0827496038,0.9842221033,0.1275063908,0.8885247863,0.7815377736
0.0589384743,0.746467531,0.1537445263,0.2832429028,0.7864943332,0.9786309351,0.8971787933,0.738875284,0.4611096383,0.6801052015,0.8931721993,0.6630119812,0.4144602412,0.193710001,0.746936772
0.9042642206,0.1621803181,0.1317914532,0.6020355379,0.7834198279,0.9928134115,0.1123885318,0.4985666335,0.0014680594,0.0234056003,0.3328778949,0.2244116874,0.0196206722,0.7244472103,0.9009515703
0.8113523582,0.3306879158,0.0720754798,0.3162096893,0.9895043202,0.9704592662,0.9610836016,0.5836835172,0.4335655888,0.483205984,0.4393437327,0.5934444928,0.4693824663,0.5397594148,0.7105397778
0.9207098522,0.765081354,0.1659634986,0.9708658675,0.3410356934,0.3497926329,0.0853752223,0.7372879765,0.8315426033,0.8994879845,0.6161614719,0.6232325663,0.4767879664,0.6884013941,0.7256465168
0.9050707451,0.4720521162,0.4801833191,0.9742523347,0.7906702636,0.4753575366,0.1498519401,0.1209984278,0.0801257538,0.026198475,0.0437730542,0.987309388,0.4211790059,0.3158409674,0.569066516
0.1096391991,0.1270097648,0.0934828878,0.867538857,0.8795589529,0.8692529804,0.6355827861,0.0587617784,0.1517105048,0.410795596,0.366516776,0.6852464694,0.8423806115,0.6779571424,0.4124226972
0.6460899798,0.8324920998,0.7866550625,0.4051970605,0.6520093652,0.2557451112,0.2574552785,0.7783258531,0.396432786,0.6008209473,0.2574269471,0.1329367111,0.3698972241,0.4289048274,0.4835556624
0.8652809101,0.297630103,0.0824288391,0.8292727352,0.4682370045,0.8999127891,0.3272949253,0.0677274194,0.6613972223,0.8141024141,0.9659829779,0.9993256585,0.1613302853,0.5952107695,0.3596354465
0.0101019734,0.3543465383,0.3182693048,0.1824232449,0.8376937367,0.1676695621,0.1370545711,0.3779423163,0.6634731013,0.3190484985,0.9110042995,0.0468459063,0.0563757124,0.4061861721,0.4249304953
0.6518567592,0.584781233,0.3050126544,0.7854000224,0.4598957024,0.6114133077,0.5794298482,0.2274415282,0.4820501471,0.3581669457,0.2173252186,0.9841012955,0.7314617415,0.0242314834,0.3607514409
0.1768046299,0.2172742886,0.0101108567,0.2379551058,0.4179042945,0.4313564295,0.4960422468,0.7631855935,0.2137039149,0.2279551948,0.7143026677,0.8419855688,0.2882990587,0.6942515555,0.7676169138
0.1231878118,0.9597212203,0.968106756,0.5561979388,0.1874931311,0.3817808929,0.3914608307,0.7281647629,0.1855046398,0.4574958529,0.4091734756,0.524582358,0.5817301104,0.5580180224,0.1161023917
0.6424123817,0.164389466,0.8974606888,0.05868198,0.1202823072,0.7585590375,0.9152183,0.9809817176,0.998856236,0.6798660974,0.4199522001,0.7364454204,0.9087106594,0.775511507,0.8637347611
0.1701737346,0.7118878617,0.0264895048,0.8746684888,0.1776901524,0.9440593032,0.0940792747,0.0799286117,0.5552202885,0.8339824573,0.0965572953,0.8575614432,0.25861565,0.2113391122,0.8188887905
