#pos.x,pos.y,pos.z,vel.x,vel.y,vel.z,acc.x,acc.y,acc.z,rot.x,rot.y,rot.z,w.x,w.y,w.z
#[m],[m],[m],[m/s],[m/s],[m/s],[m/s^2],[m/s^2],[m/s^2],[deg],[deg],[deg],[deg/s],[deg/s],[deg/s]
0,0,0,0,0,0,0.0043814,0.000774627,-0.000261892,0,0,0,0.124393502,0.163542328,0.184164703
0,0,0,0,0,0,0.000823604,0.006055067,0.006164493,0,0,0,0.107106928,0.105832002,0.189778083
0,0,0,0,0,0,0.001801493,0.001982032,0.004781349,0,0,0,0.083401553,0.054924032,0.183176163
0,0,0,0,0,0,-0.00071997,-0.000750375,-0.001559833,0,0,0,0.100792932,0.063354503,0.171819984
0,0,0,0,0,0,-0.000213265,8.65E-05,0.008325547,0,0,0,0.076739198,0.019014762,0.17222206
0,0,0,0,0,0,0.001056006,-0.000502186,-0.007639755,0,0,0,0.070045036,-0.078387319,0.158093826
0,0,0,0,0,0,-0.00208255,0.000271687,-0.000512732,0,0,0,0.094341217,-0.207559985,0.060139485
0,0,0,0,0,0,-0.0021381,-0.00320659,-0.001480083,0,0,0,0.092745158,-0.274930625,0.03045665
0,0,0,0,0,0,0.00107393,-0.003676445,0.001658211,0,0,0,0.122093727,-0.238361911,0.012611485
0,0,0,0,0,0,0.001393891,-0.000293539,0.004009907,0,0,0,0.125818311,-0.139703161,-0.040318998
0,0,0,0,0,0,-0.000962469,0.002358345,-0.004961216,0,0,0,0.063217264,-0.009399494,-0.111212789
0,0,0,0,0,0,-0.002103421,0.001766069,0.006132675,0,0,0,0.057669031,0.015209342,-0.105144998
0,0,0,0,0,0,0.00238414,-0.001204242,0.002788742,0,0,0,0.051902128,0.040966928,-0.044817547
0,0,0,0,0,0,0.002479717,-0.003383418,0.007947812,0,0,0,-0.008051391,0.022019169,-0.03399315
0,0,0,0,0,0,0.001962717,-0.003947488,0.002034829,0,0,0,-0.081450016,0.018373399,-0.052045374
0,0,0,0,0,0,-0.002774836,-0.004044261,0.005177082,0,0,0,-0.116826889,-0.082728879,-0.016623043
0,0,0,0,0,0,-0.005616456,0.004499583,-0.001561223,0,0,0,-0.162485816,-0.242149279,-0.013001223
0,0,0,0,0,0,0.000150302,-0.001446333,-0.002373792,0,0,0,-0.191718624,-0.446063227,-0.011701101
0,0,0,0,0,0,0.00337366,0.001219083,-0.003135276,0,0,0,-0.151817149,-0.421000494,0.005093568
0,0,0,0,0,0,0.001435627,0.001584332,-0.003226526,0,0,0,-0.107139566,-0.355901919,0.031295504
0,0,0,0,0,0,0.002528967,0.002653273,0.002062866,0,0,0,-0.081883941,-0.264929627,0.060136999
0,0,0,0,0,0,-0.000646584,-0.0012748,-0.003510927,0,0,0,-0.052759669,-0.134427635,0.074234117
0,0,0,0,0,0,-0.001873294,-0.00408813,-0.003269149,0,0,0,-0.001796048,-0.030744019,0.063974565
0,0,0,0,0,0,0.000135017,-0.002356193,-0.003138601,0,0,0,0.024785452,0.105474315,0.056855181
0,0,0,0,0,0,0.001988738,0.00369733,-0.005037785,0,0,0,-0.100420653,0.4035506,0.076746499
0,0,0,0,0,0,-0.003139643,0.003323118,-0.004553824,0,0,0,-0.127351554,0.445288933,0.039421283
0,0,0,0,0,0,-0.000567707,0.002600704,-0.001207224,0,0,0,-0.141791787,0.440414449,0.033158676
0,0,0,0,0,0,0.000977845,0.000635352,0.002295419,0,0,0,-0.153447275,0.395135415,0.042785925
0,0,0,0,0,0,-0.00234543,-0.00157834,0.002651284,0,0,0,-0.150169039,0.395224716,0.00772231
0,0,0,0,0,0,-0.001946548,0.000305373,-0.001106549,0,0,0,-0.102665428,0.372306562,0.005918755
0,0,0,0,0,0,-0.000528992,-0.004762388,-0.008892688,0,0,0,-0.058674589,0.319863876,-0.007255274
0,0,0,0,0,0,-0.000204005,-0.001097679,-0.006043293,0,0,0,-0.019031268,0.274212445,0.012188785
0,0,0,0,0,0,0.001789453,-0.000586381,0.004815743,0,0,0,-0.032855833,0.258599861,0.012155929
0,0,0,0,0,0,-0.00285151,0.000842425,0.006884109,0,0,0,-0.031839162,0.240371672,0.04265355
0,0,0,0,0,0,0.001594957,0.00362667,-0.003308945,0,0,0,-0.038298126,0.190293573,-0.003483561
0,0,0,0,0,0,-0.002610752,-0.000588799,-0.00484357,0,0,0,-0.010696294,0.175698909,-0.016748682
0,0,0,0,0,0,-0.000421576,-0.00368293,-0.002243562,0,0,0,-0.009678231,0.1195575,-0.014351887
0,0,0,0,0,0,-0.003677136,-0.00163721,-0.006114277,0,0,0,0.055902042,0.00782115,-0.029417883
0,0,0,0,0,0,-0.0006596,0.001116958,0.002162353,0,0,0,0.119204284,-0.058811005,-0.05097004
0,0,0,0,0,0,-0.003463695,0.000231454,0.000505206,0,0,0,0.052726814,-0.176069994,-0.042675932
0,0,0,0,0,0,0.003125886,-0.002183879,-0.001977056,0,0,0,0.043638234,-0.196828248,-0.055786148
0,0,0,0,0,0,-0.001362139,0.000407433,-0.004487151,0,0,0,0.015760222,-0.21045719,-0.053095241
0,0,0,0,0,0,0.000950851,-1.54E-05,0.004346687,0,0,0,0.004747585,-0.236182015,-0.100589507
0,0,0,0,0,0,0.001646439,-0.002166683,-0.002441815,0,0,0,0.031345083,-0.300123224,-0.119613894
0,0,0,0,0,0,-0.000735102,-9.91E-05,0.005243929,0,0,0,0.03166551,-0.45951356,-0.197171431
0,0,0,0,0,0,0.000406159,-0.001182976,-0.000489769,0,0,0,0.01761849,-0.472192975,-0.206125096
0,0,0,0,0,0,0.00474023,0.000340806,-0.004842342,0,0,0,0.024004101,-0.401407924,-0.208872075
0,0,0,0,0,0,-0.001777207,0.004984926,0.003931764,0,0,0,-0.012584701,-0.385348547,-0.241201188
0,0,0,0,0,0,0.001037593,-9.33E-05,0.000600487,0,0,0,0.000998092,-0.332426722,-0.265965828
0,0,0,0,0,0,-0.001429014,0.002698033,0.0031317,0,0,0,-0.087795584,-0.194607793,-0.176200648
0,0,0,0,0,0,9.06E-05,0.004286186,0.002978354,0,0,0,-0.131097889,-0.15116873,-0.104487638
0,0,0,0,0,0,0.002613428,0.001893614,0.004451941,0,0,0,-0.109943773,-0.052514611,-0.059231688
0,0,0,0,0,0,0.000747378,0.001763747,-0.003314872,0,0,0,-0.138964768,0.10098968,-0.03809649
0,0,0,0,0,0,0.002156073,-0.001652858,-0.004430559,0,0,0,-0.125893351,0.237699688,-0.025933116
0,0,0,0,0,0,-0.001335338,-0.004549968,-0.003309812,0,0,0,-0.013110886,0.300612504,0.016469303
0,0,0,0,0,0,-0.000781471,0.001270655,0.005360411,0,0,0,0.037342793,0.262558492,0.035706684
0,0,0,0,0,0,-0.000337709,-0.000608855,0.002269046,0,0,0,0.068725097,0.23145542,0.048276237
0,0,0,0,0,0,-0.001522254,-0.001857164,0.004121675,0,0,0,0.042360563,0.157001507,0.03643561
0,0,0,0,0,0,-0.001087299,-0.001306969,-0.00641725,0,0,0,0.094486365,0.006094776,0.103540877
0,0,0,0,0,0,-0.000459317,-0.000669566,0.001502244,0,0,0,0.063895586,-0.117035996,0.134439751
0,0,0,0,0,0,-0.002700282,0.001154588,0.004023949,0,0,0,0.050028928,-0.254152454,0.116251685
0,0,0,0,0,0,0.0006791,-0.002244792,0.006866545,0,0,0,0.031000028,-0.366418967,0.110814461
0,0,0,0,0,0,-0.000324749,0.002199524,0.004793059,0,0,0,0.045741931,-0.399752406,0.112315168
0,0,0,0,0,0,-0.002738912,0.000930604,-0.008559092,0,0,0,0.00326658,-0.35482681,0.028117476
0,0,0,0,0,0,-0.000511143,0.000568735,2.55E-05,0,0,0,-0.012168975,-0.368435153,0.040414625
0,0,0,0,0,0,0.0030844,-0.003700475,0.000610988,0,0,0,0.012458978,-0.386561208,0.042148577
0,0,0,0,0,0,0.000776191,-0.000831812,-0.005871826,0,0,0,0.061799524,-0.35832146,0.075577047
0,0,0,0,0,0,0.001839849,-0.00033383,-0.000262601,0,0,0,0.069903409,-0.291755858,0.086686307
0,0,0,0,0,0,0.002135087,0.003958891,-0.004346477,0,0,0,0.07755787,-0.261858346,0.04661386
0,0,0,0,0,0,-0.00121052,0.002672014,-0.001534099,0,0,0,0.069080156,-0.229793964,-0.043802119
0,0,0,0,0,0,9.23E-05,-0.003617319,0.005455869,0,0,0,0.068411651,-0.118997326,-0.057882608
0,0,0,0,0,0,0.004194951,0.002003132,0.001088248,0,0,0,0.030837029,-0.02773721,-0.052558443
0,0,0,0,0,0,-0.003158231,-0.001345303,0.001891399,0,0,0,0.034044403,0.073940486,-0.026830816
0,0,0,0,0,0,-0.005238307,0.002372113,-0.002053733,0,0,0,0.029608639,0.14348321,0.006173192
0,0,0,0,0,0,-0.006431027,-0.001027246,-0.003637043,0,0,0,0.043664621,0.178999406,-0.095101353
0,0,0,0,0,0,-6.03E-05,0.001769268,0.000885219,0,0,0,-0.009277203,0.174248847,-0.056198483
0,0,0,0,0,0,-0.003662781,0.001785385,-0.001437125,0,0,0,-0.023561512,0.178791164,-0.031911669
0,0,0,0,0,0,0.000825681,0.002467551,0.003746277,0,0,0,0.004165211,0.195100439,-0.04233398
0,0,0,0,0,0,-0.000238629,0.001196385,0.003715631,0,0,0,-0.00264552,0.183686289,-0.019588315
0,0,0,0,0,0,0.000810639,-0.002832464,-0.006532091,0,0,0,-0.019500946,0.124425662,0.048684651
0,0,0,0,0,0,-0.000271201,0.001774716,0.00016184,0,0,0,-0.003782676,0.061963881,0.106365989
0,0,0,0,0,0,0.004447168,0.000460398,-0.00476813,0,0,0,0.032691933,0.066699527,0.101092275
0,0,0,0,0,0,-0.002442215,0.001619033,0.001606926,0,0,0,0.065209683,0.090866163,0.063704527
0,0,0,0,0,0,-0.003645054,0.000534987,-0.000250893,0,0,0,0.028264656,0.070692813,0.05671528
0,0,0,0,0,0,-0.001407256,-0.000498291,-0.006091885,0,0,0,0.078241981,0.008653961,-0.020942666
0,0,0,0,0,0,0.001282033,-0.002122123,-0.002037425,0,0,0,0.094499199,0.045019363,-0.030296096
0,0,0,0,0,0,-0.000283271,-0.001881914,0.000514906,0,0,0,0.033018982,0.032112135,-0.023244323
0,0,0,0,0,0,0.002870358,-0.001351444,-0.001337093,0,0,0,-0.028398026,-0.019210344,-0.042629261
0,0,0,0,0,0,-0.000158186,-0.003239879,-0.006374099,0,0,0,-0.04881458,-0.04131916,-0.04115091
0,0,0,0,0,0,0.002895702,0.001228318,-0.009513336,0,0,0,-0.102357628,-0.003875477,-0.07014132
0,0,0,0,0,0,-0.000575467,-0.000321509,-0.004537792,0,0,0,-0.126258691,0.020851317,-0.02414314
0,0,0,0,0,0,0.001697377,0.001799088,0.004534089,0,0,0,-0.106258855,0.04382736,0.014264383
0,0,0,0,0,0,-0.000865269,-0.001017278,0.00086538,0,0,0,-0.071448421,0.036350652,0.042127547
0,0,0,0,0,0,-0.000209122,-0.004839697,-0.000496822,0,0,0,-0.086528612,0.026166679,0.08695425
0,0,0,0,0,0,0.000723371,-0.003141655,-0.003138172,0,0,0,-0.038891702,0.060162014,0.169995098
0,0,0,0,0,0,0.003272004,0.002845894,-0.008235245,0,0,0,0.034044612,0.032952104,0.17604568
0,0,0,0,0,0,0.004522269,0.002356066,-0.008672759,0,0,0,0.07911238,0.037133993,0.192216974
0,0,0,0,0,0,0.002157346,-0.001748155,-0.005185354,0,0,0,0.1054411,0.036927095,0.231883879
0,0,0,0,0,0,-0.001791735,-0.000784006,-0.004686415,0,0,0,0.115317206,0.02828403,0.234684856
0,0,0,0,0,0,-0.001567023,-7.95E-05,-0.001276995,0,0,0,0.109612466,0.001322645,0.210752275
0,0,0,0,0,0,-0.00202905,-0.001739832,-0.003931706,0,0,0,0.138047797,-0.048571004,0.106036669
0,0,0,0,0,0,-0.002140592,-0.002541574,-0.003022824,0,0,0,0.1262541,-0.044178,0.047012338
0,0,0,0,0,0,-0.001856127,0.000758277,0.002760195,0,0,0,0.137091311,-0.042493208,-0.022404478
0,0,0,0,0,0,0.001595876,0.001684588,0.002149394,0,0,0,0.072434773,-0.033963893,-0.05791049
0,0,0,0,0,0,-0.001986194,-0.000748992,-0.000813061,0,0,0,0.074627911,-0.05423639,-0.091155056
0,0,0,0,0,0,-0.003588014,0.002802026,-0.004161096,0,0,0,-0.075260729,0.043593882,-0.159956081
0,0,0,0,0,0,0.003141787,0.002630313,0.002388351,0,0,0,-0.104552924,-0.004957741,-0.174436098
0,0,0,0,0,0,0.003711372,0.001336464,-0.0051523,0,0,0,-0.150820453,-0.073870074,-0.155393936
0,0,0,0,0,0,0.001017396,0.001732801,-0.001119234,0,0,0,-0.144762493,-0.087728342,-0.160687288
0,0,0,0,0,0,0.00153556,0.000606739,0.003662304,0,0,0,-0.189226412,-0.080605626,-0.155550594
0,0,0,0,0,0,-0.004249873,0.002832662,-9.82E-05,0,0,0,-0.273797138,0.004185445,-0.078373923
0,0,0,0,0,0,-0.000652102,-0.000498279,-0.001326891,0,0,0,-0.274624136,0.037852159,-0.041556326
0,0,0,0,0,0,-0.003041976,-0.002563381,0.00101486,0,0,0,-0.289342875,0.080321826,-0.010328437
0,0,0,0,0,0,-0.00105134,-0.003303811,0.002632844,0,0,0,-0.248084266,0.119730549,0.047066265
0,0,0,0,0,0,-0.002582853,0.000717534,0.000243252,0,0,0,-0.162066758,0.109768576,0.07206177
0,0,0,0,0,0,0.00286569,-0.000206895,-0.001834391,0,0,0,-0.099295802,0.13339264,0.198773019
0,0,0,0,0,0,0.003160466,0.000635755,-0.000590345,0,0,0,-0.01676101,0.176415234,0.239331305
0,0,0,0,0,0,0.002918701,0.001872094,0.005382259,0,0,0,0.015390716,0.252211668,0.245255005
0,0,0,0,0,0,-0.00104546,0.002769906,0.00478652,0,0,0,0.019162963,0.238283499,0.230475517
0,0,0,0,0,0,0.002872318,0.003760842,0.003817809,0,0,0,0.055405656,0.215331775,0.213770608
0,0,0,0,0,0,-0.002159665,-0.00075591,-0.001611874,0,0,0,0.095243348,0.192148479,0.188887045
0,0,0,0,0,0,-0.001154393,-0.001569545,-0.00109889,0,0,0,0.161418197,0.17417122,0.190263858
0,0,0,0,0,0,-0.006808688,0.000889528,0.003863907,0,0,0,0.229483984,0.058314219,0.173661084
0,0,0,0,0,0,-0.002615137,-0.000881412,0.002683109,0,0,0,0.235979887,-0.016512781,0.13180103
0,0,0,0,0,0,0.003951039,0.00128349,-0.002135671,0,0,0,0.143334754,-0.030176664,0.078296157
0,0,0,0,0,0,0.003247854,0.000937383,0.006044179,0,0,0,0.060108834,0.054934395,0.069899313
0,0,0,0,0,0,0.004493562,0.001123326,-0.002859161,0,0,0,0.029088343,0.132410974,0.044293983
0,0,0,0,0,0,0.004081764,-0.000897304,-0.003305772,0,0,0,0.018496144,0.139693225,0.032645317
0,0,0,0,0,0,-0.002474327,-0.001190576,0.000592066,0,0,0,0.029486514,0.041980391,0.004216479
0,0,0,0,0,0,0.005347674,-0.003112738,0.006508516,0,0,0,0.118841363,-0.073858475,-0.034364158
0,0,0,0,0,0,0.002612308,0.002501895,-7.76E-06,0,0,0,0.104946145,-0.146039276,-0.013498366
0,0,0,0,0,0,-0.000374703,-0.000137385,0.001958541,0,0,0,0.090171536,-0.167016028,0.024205642
0,0,0,0,0,0,-0.001488676,-0.003554941,0.000572922,0,0,0,0.125707581,-0.170786207,-0.03132811
0,0,0,0,0,0,-0.001314615,-0.002253858,-0.003474632,0,0,0,0.115044772,-0.173973103,-0.080638126
0,0,0,0,0,0,-0.001735948,-0.00225961,0.001404582,0,0,0,0.096630424,-0.080154682,-0.136671102
0,0,0,0,0,0,0.000884004,0.00461045,0.005752121,0,0,0,0.050510077,-0.007372065,-0.143888303
0,0,0,0,0,0,0.003798792,0.001031286,-0.001058917,0,0,0,-0.083972097,0.180034791,-0.199165411
0,0,0,0,0,0,-0.001739866,0.000373097,0.005787527,0,0,0,-0.152563226,0.167291065,-0.175793934
0,0,0,0,0,0,-0.001131654,-0.001286416,-0.001588659,0,0,0,-0.208365129,0.11673453,-0.130162527
0,0,0,0,0,0,0.001796609,0.000765061,0.001248467,0,0,0,-0.26106202,0.093458682,-0.097808949
0,0,0,0,0,0,-0.001168556,-0.000997664,-0.002749362,0,0,0,-0.256355791,0.068436688,-0.052756772
0,0,0,0,0,0,0.002558029,-0.006132833,-0.002322472,0,0,0,-0.257740902,0.040605575,0.020225328
0,0,0,0,0,0,0.002499421,-0.002369997,0.002211829,0,0,0,-0.216393819,-0.000840478,0.050070707
0,0,0,0,0,0,0.004201584,-0.003349755,0.008807498,0,0,0,-0.182739512,-0.04665035,0.106582115
0,0,0,0,0,0,0.001780246,-0.004194208,0.001151494,0,0,0,-0.202676116,-0.057403609,0.183173917
0,0,0,0,0,0,0.000991293,-0.002570006,0.004580987,0,0,0,-0.143527589,-0.036244954,0.245763895
0,0,0,0,0,0,0.002148552,-0.000984061,0.00638463,0,0,0,-0.106846664,-0.010189161,0.193548022
0,0,0,0,0,0,-0.000511272,-1.51E-05,0.00082686,0,0,0,-0.072957207,-0.014894093,0.169242864
0,0,0,0,0,0,0.003897908,-0.004739877,-0.001251712,0,0,0,-0.021417686,-0.024491417,0.207236582
0,0,0,0,0,0,0.003563441,-0.000484285,0.002361604,0,0,0,0.048172675,-0.061129456,0.237460331
0,0,0,0,0,0,-0.001019413,0.00332372,0.00705468,0,0,0,0.10807099,-0.056666629,0.274871813
0,0,0,0,0,0,-0.00222593,0.002429562,0.006521725,0,0,0,0.116807481,-0.053578276,0.246714271
0,0,0,0,0,0,-0.003650723,0.000789755,-0.002068427,0,0,0,0.109406728,-0.050953457,0.197291067
0,0,0,0,0,0,0.001472638,0.00197059,0.001164587,0,0,0,0.10424147,0.01602133,0.20241687
0,0,0,0,0,0,-0.00396009,0.005564331,0.003107226,0,0,0,0.13445149,0.092284162,0.213630566
0,0,0,0,0,0,-0.001222029,0.001148895,0.002550822,0,0,0,0.141632821,0.116831607,0.19850702
0,0,0,0,0,0,-0.005774197,0.004764551,-0.012035431,0,0,0,0.125664722,0.157333443,0.121778797
0,0,0,0,0,0,-0.002839482,-0.000619288,-0.004463937,0,0,0,0.104486694,0.109164958,0.047308946
0,0,0,0,0,0,-0.004158195,-0.001900134,-0.00099033,0,0,0,0.054125785,0.085769441,-0.034925949
0,0,0,0,0,0,-0.001786442,0.000366775,0.005721718,0,0,0,0.063358008,0.032329902,-0.105791817
0,0,0,0,0,0,-0.001088181,-0.000282657,0.007200103,0,0,0,0.111785513,-0.045931912,-0.167250619
0,0,0,0,0,0,-0.001466325,-0.001438256,0.006015728,0,0,0,0.130979454,-0.133332824,-0.226585704
0,0,0,0,0,0,-0.001654605,-0.0032475,-0.005478405,0,0,0,0.109888748,-0.284186328,-0.23507312
0,0,0,0,0,0,-0.002915874,0.000722706,-0.007650504,0,0,0,0.072085448,-0.369986831,-0.205326297
0,0,0,0,0,0,0.003827563,0.002682162,-0.005351474,0,0,0,0.057141973,-0.44292729,-0.193302091
0,0,0,0,0,0,0.000119643,0.000456764,0.000679336,0,0,0,1.63E-05,-0.399098657,-0.140814814
0,0,0,0,0,0,0.003036606,-0.003004571,-0.001717726,0,0,0,-0.003543422,-0.339438936,-0.148442704
0,0,0,0,0,0,0.004511158,-0.001699229,0.004312533,0,0,0,-0.023093634,-0.286003018,-0.146902513
0,0,0,0,0,0,0.000166138,0.001340751,0.002279322,0,0,0,-0.04971291,-0.248275499,-0.153045007
0,0,0,0,0,0,-0.003808813,0.001065047,0.005359648,0,0,0,-0.129464888,-0.223860478,-0.171155405
0,0,0,0,0,0,0.001614673,0.000252933,0.004886429,0,0,0,-0.177005553,-0.190336131,-0.177399354
0,0,0,0,0,0,0.00217805,0.00135035,0.000322463,0,0,0,-0.256146325,-0.180996964,-0.054722198
0,0,0,0,0,0,-0.000114843,-0.002396388,-0.000476945,0,0,0,-0.258789971,-0.152584027,0.009432359
0,0,0,0,0,0,0.002357503,0.000381512,0.004022973,0,0,0,-0.194648852,-0.143822966,0.054228344
0,0,0,0,0,0,0.001803338,0.000417176,0.000998362,0,0,0,-0.133209079,-0.115105265,0.116460366
0,0,0,0,0,0,0.004080454,0.001712844,-0.000338946,0,0,0,-0.073633288,-0.116640988,0.117912144
0,0,0,0,0,0,0.004420773,-0.000865473,-0.002722332,0,0,0,0.002055258,-0.106781706,0.118703083
0,0,0,0,0,0,0.002838603,0.001099425,-0.002594171,0,0,0,0.054705089,-0.0926486,0.157934881
0,0,0,0,0,0,0.001703646,-0.000849016,-0.001441895,0,0,0,0.060218181,-0.01237708,0.129507673
0,0,0,0,0,0,-0.001520396,0.002036252,-0.001914025,0,0,0,0.050947692,0.091425803,0.102891862
0,0,0,0,0,0,-0.000495908,-0.00075256,-0.006864306,0,0,0,0.045337261,0.140501464,0.091932316
0,0,0,0,0,0,0.000216725,0.000793344,-0.008592135,0,0,0,0.089017933,0.212309043,0.06541284
0,0,0,0,0,0,0.001452657,-0.00010625,0.00544441,0,0,0,0.159579656,0.417350631,0.116986665
0,0,0,0,0,0,-0.000166792,0.001782077,0.003705535,0,0,0,0.145117111,0.418054552,0.100956438
0,0,0,0,0,0,0.001731461,0.00552123,-0.002513274,0,0,0,0.15571814,0.442717931,0.099781747
0,0,0,0,0,0,0.005656851,0.004890092,-0.003273856,0,0,0,0.154584862,0.423197914,0.050303862
0,0,0,0,0,0,0.002996563,-0.004730484,0.000852918,0,0,0,0.117932667,0.407898813,0.087248364
0,0,0,0,0,0,0.002881471,0.002818755,-0.002421884,0,0,0,0.073137031,0.42671946,0.019016131
0,0,0,0,0,0,-0.000290035,0.005488277,-0.003682955,0,0,0,0.03091301,0.384872573,0.034543894
0,0,0,0,0,0,-0.003974901,0.000897851,-0.001139242,0,0,0,-0.03178882,0.350201215,-0.041928237
0,0,0,0,0,0,-0.002495543,0.005961279,-0.000984188,0,0,0,-0.061509175,0.297493886,-0.096727148
0,0,0,0,0,0,-0.001152279,-0.002733229,0.001196607,0,0,0,-0.044787186,0.221799012,-0.138104973
0,0,0,0,0,0,-0.001933044,-0.00079307,0.003975923,0,0,0,-0.053612547,0.198072125,-0.192568126
0,0,0,0,0,0,-0.00384884,-0.003069136,0.003107841,0,0,0,-0.047890329,0.216784865,-0.232457747
0,0,0,0,0,0,0.000487294,-0.005177654,0.004678259,0,0,0,-0.053827066,0.246363183,-0.236232662
0,0,0,0,0,0,0.000844626,0.001566047,-0.002439551,0,0,0,-0.008274289,0.184908597,-0.250613686
0,0,0,0,0,0,-0.001085814,-0.00056382,0.002472496,0,0,0,-0.050814035,0.076176884,-0.27330262
0,0,0,0,0,0,0.00043542,0.001606419,-0.000870413,0,0,0,-0.065740318,-0.029571286,-0.271291363
0,0,0,0,0,0,-0.001947733,-0.000591329,-0.0007745,0,0,0,-0.098201901,-0.123042954,-0.227248513
0,0,0,0,0,0,-0.004630114,-0.001533865,0.000785939,0,0,0,-0.168464022,-0.195668193,-0.16584901
0,0,0,0,0,0,-0.005393729,-0.001604858,0.003358154,0,0,0,-0.218756814,-0.258813561,-0.086714307
0,0,0,0,0,0,-0.002936034,-0.002773207,0.002221052,0,0,0,-0.236638674,-0.173012278,-0.028023661
0,0,0,0,0,0,-0.004318965,0.001603899,0.006678861,0,0,0,-0.304504814,-0.048556484,0.011803238
0,0,0,0,0,0,-0.003576358,0.003207992,0.003219582,0,0,0,-0.325878365,-0.025704231,0.006910148
0,0,0,0,0,0,-0.001765083,0.000845149,0.003486203,0,0,0,-0.205679552,-0.036644153,0.026742481
0,0,0,0,0,0,-0.002227365,0.002405684,0.000364908,0,0,0,0.063953156,-0.10475989,0.059648912
0,0,0,0,0,0,0.000999332,0.000950956,-0.005149311,0,0,0,0.139754366,-0.16204189,0.107416003
0,0,0,0,0,0,0.003766337,0.000394834,-0.005953192,0,0,0,0.144703725,-0.155789978,0.180108517
0,0,0,0,0,0,0.002304989,-0.001741865,0.003124135,0,0,0,0.152097422,-0.125256782,0.221553496
0,0,0,0,0,0,-1.53E-05,-0.00065417,0.005988529,0,0,0,0.132607685,-0.058225628,0.199707543
0,0,0,0,0,0,0.002403544,0.002161917,0.00056205,0,0,0,0.136621594,0.042788143,0.144362375
0,0,0,0,0,0,0.00241901,0.002010915,-0.006052842,0,0,0,0.1489488,0.10229672,0.117137719
0,0,0,0,0,0,0.000842902,-0.003224135,-0.005667147,0,0,0,0.150503539,0.076958151,0.016884779
0,0,0,0,0,0,0.002255633,-0.003499005,-0.000954014,0,0,0,0.158245446,0.061836803,-0.022292327
0,0,0,0,0,0,0.000998735,-0.003775985,0.004799456,0,0,0,0.167791473,0.004241619,-0.032851513
0,0,0,0,0,0,-0.002092019,-0.002934495,0.002478408,0,0,0,0.225267656,-0.079616657,-0.105729641
0,0,0,0,0,0,-0.002720559,-0.003172811,-0.004842266,0,0,0,0.26219672,-0.164371021,-0.162399004
0,0,0,0,0,0,-0.00276516,0.006428321,0.000464532,0,0,0,0.207976601,-0.246476931,-0.240370554
0,0,0,0,0,0,-0.002268557,0.001332568,0.001037241,0,0,0,0.151959225,-0.328210311,-0.254337789
0,0,0,0,0,0,-0.001853611,-0.001259105,0.000269216,0,0,0,0.09865588,-0.449417524,-0.238443757
0,0,0,0,0,0,0.004591636,-0.002131893,-0.001278338,0,0,0,0.059294424,-0.513796119,-0.232441287
0,0,0,0,0,0,0.007065578,-0.00078061,-0.009744696,0,0,0,-0.029656603,-0.497739355,-0.209970652
0,0,0,0,0,0,0.002358483,-0.004208302,-0.0052117,0,0,0,-0.101461935,-0.439869526,-0.234248711
0,0,0,0,0,0,-0.002886764,0.001795433,0.004001455,0,0,0,-0.26251553,-0.402740878,-0.227325025
0,0,0,0,0,0,0.001256665,-0.002142449,0.006692601,0,0,0,-0.275969952,-0.340396456,-0.141681756
0,0,0,0,0,0,0.000338678,-0.000933409,0.003452705,0,0,0,-0.28024087,-0.324662812,-0.037891522
0,0,0,0,0,0,0.002121585,-0.00173818,0.004503536,0,0,0,-0.294655767,-0.313699637,0.027673939
0,0,0,0,0,0,-0.002729396,-0.004012193,0.001938423,0,0,0,-0.328410353,-0.291302192,0.094005255
0,0,0,0,0,0,0.000781005,-0.004861108,-4.43E-06,0,0,0,-0.343216488,-0.259799928,0.226102387
0,0,0,0,0,0,-0.003823335,-0.003116973,0.001822519,0,0,0,-0.30765725,-0.231138493,0.261091595
0,0,0,0,0,0,-0.002545111,0.000459143,0.002922056,0,0,0,-0.241878075,-0.192709481,0.305525
0,0,0,0,0,0,0.000473896,-0.00296609,-0.00498888,0,0,0,-0.14420843,-0.188650563,0.306840412
0,0,0,0,0,0,0.005566759,-0.000265395,-0.007101827,0,0,0,-0.055274426,-0.168702616,0.303950554
0,0,0,0,0,0,0.0014934,-0.002155324,0.007363417,0,0,0,0.053127589,-0.158226564,0.34399493
0,0,0,0,0,0,0.000583982,-0.002544791,0.0023852,0,0,0,0.110003669,-0.134101749,0.34362913
0,0,0,0,0,0,0.000963382,0.001272411,-0.002771282,0,0,0,0.134119886,-0.11151279,0.332883537
0,0,0,0,0,0,-0.000379904,0.00182768,-0.004156165,0,0,0,0.152111714,-0.039874357,0.302534457
0,0,0,0,0,0,-0.001302199,0.001177202,-0.005832949,0,0,0,0.138705359,0.05940742,0.245724417
0,0,0,0,0,0,0.000346442,0.000191135,-0.004907911,0,0,0,0.154846353,0.096885419,0.180002147
0,0,0,0,0,0,0.001055655,0.001169671,-0.001005014,0,0,0,0.207841633,0.007888059,0.060983743
0,0,0,0,0,0,0.00326887,0.001518622,0.002212226,0,0,0,0.195359628,0.001478537,-0.02060755
0,0,0,0,0,0,0.002413781,0.000428131,-0.003441447,0,0,0,0.204288209,-0.022286637,-0.038399783
0,0,0,0,0,0,0.0023266,0.001813662,-0.01129184,0,0,0,0.173803979,-0.007785217,-0.07493614
